chr1	start1	end1	chr2	start2	end2	pets	chr	start	end	dup_sum_pets	gene_ID_sum_pets	percentage	score	rank_gene	gene	rank_enhancer	enhancer
chr1	168772016	168774597	chr1	169068519	169081079	8	chr1	168560000	168925000	243	516	0.47093023255814	114.436046511628	1	ATP1B1	7	chr1:168772016-168774597
chr1	168801842	168805339	chr1	169068519	169081079	11	chr1	168560000	168925000	243	516	0.47093023255814	114.436046511628	1	ATP1B1	5	chr1:168801842-168805339
chr1	168811312	168817157	chr1	169068519	169081079	4	chr1	168560000	168925000	243	516	0.47093023255814	114.436046511628	1	ATP1B1	11	chr1:168811312-168817157
chr1	168875862	168877953	chr1	169068519	169081079	35	chr1	168560000	168925000	243	516	0.47093023255814	114.436046511628	1	ATP1B1	3	chr1:168875862-168877953
chr1	168887674	168891730	chr1	169068519	169081079	82	chr1	168560000	168925000	243	516	0.47093023255814	114.436046511628	1	ATP1B1	1	chr1:168887674-168891730
chr1	168908427	168909514	chr1	169068519	169081079	10	chr1	168560000	168925000	243	516	0.47093023255814	114.436046511628	1	ATP1B1	6	chr1:168908427-168909514
chr1	22350251	22353296	chr1	22378601	22380581	18	chr1	22050000	22440000	18	18	1	18	3	CDC42	1	chr1:22350251-22353296
chr1	154942720	154949651	chr1	154988648	154991263	45	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	CKS1B	1	chr1:154942720-154949651
chr1	154942720	154949651	chr1	154994580	155000099	14	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	CKS1B	5	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155009982	155012250	18	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	CKS1B	3	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155015043	155018443	15	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	CKS1B	4	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155041903	155044329	35	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	CKS1B	2	chr1:154942720-154949651
chr1	156391025	156393588	chr1	156674091	156677607	3	chr1	156345000	156475000	8	299	0.0267558528428094	0.214046822742475	8	CRABP2	2	chr1:156391025-156393588
chr1	156425712	156428759	chr1	156674091	156677607	5	chr1	156345000	156475000	8	299	0.0267558528428094	0.214046822742475	8	CRABP2	1	chr1:156425712-156428759
chr1	95006461	95008788	chr1	95044839	95046107	8	chr1	95020000	95140000	8	8	1	8	1	F3	1	chr1:95006461-95008788
chr1	155041903	155044329	chr1	155277914	155280164	3	chr1	154975000	155130000	3	43	0.0697674418604651	0.209302325581395	13	FDPS	1	chr1:155041903-155044329
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	155041903	155044329	chr1	155176232	155179394	6	chr1	154975000	155130000	6	105	0.0571428571428571	0.342857142857143	12	MTX1	1	chr1:155041903-155044329
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	94882201	94885322	chr1	95070390	95074585	3	chr1	95020000	95140000	3	33	0.0909090909090909	0.272727272727273	3	ABCD3	1	chr1:94882201-94885322
chr1	21995277	21997136	chr1	22299275	22302053	3	chr1	22050000	22440000	3	3	1	3	4	RAP1GAP	1	chr1:21995277-21997136
chr1	154942720	154949651	chr1	154994580	155000099	14	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	5	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155015043	155018443	15	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	4	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155041903	155044329	35	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	2	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155009982	155012250	18	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	3	chr1:154942720-154949651
chr1	154942720	154949651	chr1	154988648	154991263	45	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	1	chr1:154942720-154949651
chr1	234767146	234768320	chr1	235529882	235531276	3	chr1	234690000	235435000	3	3	1	3	5	TBCE	1	chr1:234767146-234768320
chr1	168591141	168593206	chr1	169336563	169338865	3	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	2	chr1:168591141-168593206
chr1	168767633	168771493	chr1	169336563	169338865	3	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	2	chr1:168767633-168771493
chr1	168887674	168891730	chr1	169336563	169338865	5	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	1	chr1:168887674-168891730
chr1	33177440	33178540	chr1	33281502	33284847	10	chr1	33135000	33370000	41	62	0.661290322580645	27.1129032258065	3	YARS1	2	chr1:33177440-33178540
chr1	33190270	33191597	chr1	33281502	33284847	6	chr1	33135000	33370000	41	62	0.661290322580645	27.1129032258065	3	YARS1	3	chr1:33190270-33191597
chr1	33223762	33227777	chr1	33281502	33284847	25	chr1	33135000	33370000	41	62	0.661290322580645	27.1129032258065	3	YARS1	1	chr1:33223762-33227777
chr1	154988648	154991263	chr1	155021953	155025220	8	chr1	154975000	155130000	18	24	0.75	13.5	6	ADAM15	2	chr1:154988648-154991263
chr1	155021953	155025220	chr1	155041903	155044329	10	chr1	154975000	155130000	18	24	0.75	13.5	6	ADAM15	1	chr1:155021953-155025220
chr1	201473866	201477325	chr1	202025720	202028260	3	chr1	201970000	202085000	3	89	0.0337078651685393	0.101123595505618	12	CSRP1	1	chr1:201473866-201477325
chr1	1253011	1254726	chr1	1278119	1286950	13	chr1	1225000	1390000	26	38	0.684210526315789	17.7894736842105	2	DVL1	1	chr1:1253011-1254726
chr1	1272761	1273923	chr1	1278119	1286950	13	chr1	1225000	1390000	26	38	0.684210526315789	17.7894736842105	2	DVL1	1	chr1:1272761-1273923
chr1	154988648	154991263	chr1	155096012	155103270	7	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	4	chr1:154988648-154991263
chr1	155009982	155012250	chr1	155096012	155103270	6	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	5	chr1:155009982-155012250
chr1	155041903	155044329	chr1	155096012	155103270	26	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	1	chr1:155041903-155044329
chr1	155063372	155064809	chr1	155096012	155103270	9	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	3	chr1:155063372-155064809
chr1	155066566	155068587	chr1	155096012	155103270	23	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	2	chr1:155066566-155068587
chr1	155079342	155081547	chr1	155096012	155103270	9	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	3	chr1:155079342-155081547
chr1	155096012	155103270	chr1	156071274	156077316	3	chr1	155975000	156105000	3	143	0.020979020979021	0.0629370629370629	17	EFNA1	1	chr1:155096012-155103270
chr1	201974819	201989272	chr1	201991690	201993675	139	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	7	chr1:201974819-201989272
chr1	201974819	201989272	chr1	201997787	201999174	44	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	13	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202003586	202004958	193	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	6	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202006490	202007830	49	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	11	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202011125	202013280	46	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	12	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202014365	202019138	544	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	1	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202025720	202028260	283	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	5	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202028710	202030651	41	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	14	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202031862	202034435	112	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	8	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202035913	202037156	33	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	15	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202038246	202043332	91	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	9	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202044817	202048065	304	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	4	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202053373	202056915	402	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	3	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202069861	202071747	27	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	16	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202072820	202074014	18	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	17	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202074485	202078378	84	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	10	chr1:201974819-201989272
chr1	201974819	201989272	chr1	202081583	202084392	415	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	2	chr1:201974819-201989272
chr1	155971101	155977214	chr1	156715606	156722157	3	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	3	chr1:155971101-155977214
chr1	156071274	156077316	chr1	156715606	156722157	5	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	2	chr1:156071274-156077316
chr1	156097714	156100747	chr1	156715606	156722157	6	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	1	chr1:156097714-156100747
chr1	156425712	156428759	chr1	156715606	156722157	13	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	1	chr1:156425712-156428759
chr1	156461661	156463535	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156461661-156463535
chr1	156465444	156467578	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156465444-156467578
chr1	155945142	155955236	chr1	156066063	156067759	7	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	5	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156055193	156057247	8	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	4	chr1:155945142-155955236
chr1	155945142	155955236	chr1	155971101	155977214	85	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156097714	156100747	24	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	2	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156071274	156077316	23	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	3	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156150938	156153586	6	chr1	156130000	156225000	6	432	0.0138888888888889	0.0833333333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	206857372	206860064	chr1	207082047	207086691	11	chr1	207070000	207170000	16	132	0.121212121212121	1.93939393939394	2	MAPKAPK2	1	chr1:206857372-206860064
chr1	206857372	206860064	chr1	207150991	207156329	5	chr1	207070000	207170000	16	132	0.121212121212121	1.93939393939394	2	MAPKAPK2	2	chr1:206857372-206860064
chr1	235090451	235101280	chr1	235488183	235493575	5	chr1	234690000	235435000	13	16	0.8125	10.5625	3	GGPS1	1	chr1:235090451-235101280
chr1	235248460	235249641	chr1	235488183	235493575	4	chr1	234690000	235435000	13	16	0.8125	10.5625	3	GGPS1	2	chr1:235248460-235249641
chr1	235267026	235268886	chr1	235488183	235493575	4	chr1	234690000	235435000	13	16	0.8125	10.5625	3	GGPS1	2	chr1:235267026-235268886
chr1	154988648	154991263	chr1	155049853	155060623	14	chr1	154975000	155130000	112	141	0.794326241134752	88.9645390070922	2	EFNA3	2	chr1:154988648-154991263
chr1	155041903	155044329	chr1	155049853	155060623	98	chr1	154975000	155130000	112	141	0.794326241134752	88.9645390070922	2	EFNA3	1	chr1:155041903-155044329
chr1	11096353	11098368	chr1	11322105	11323303	3	chr1	10690000	11130000	3	3	1	3	2	MTOR	1	chr1:11096353-11098368
chr1	32754510	32758872	chr1	33223762	33227777	4	chr1	33135000	33370000	4	28	0.142857142857143	0.571428571428571	7	HDAC1	1	chr1:32754510-32758872
chr1	154988648	154991263	chr1	155033570	155038114	8	chr1	154975000	155130000	97	112	0.866071428571429	84.0089285714286	3	EFNA4	2	chr1:154988648-154991263
chr1	155033570	155038114	chr1	155041903	155044329	89	chr1	154975000	155130000	97	112	0.866071428571429	84.0089285714286	3	EFNA4	1	chr1:155033570-155038114
chr1	22113825	22115612	chr1	22259623	22264669	4	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	8	chr1:22113825-22115612
chr1	22117336	22118865	chr1	22259623	22264669	3	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	9	chr1:22117336-22118865
chr1	22235874	22238961	chr1	22259623	22264669	12	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	5	chr1:22235874-22238961
chr1	22248653	22249849	chr1	22259623	22264669	29	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	2	chr1:22248653-22249849
chr1	22251685	22254996	chr1	22259623	22264669	45	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	1	chr1:22251685-22254996
chr1	22259623	22264669	chr1	22282852	22284429	9	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	7	chr1:22259623-22264669
chr1	22259623	22264669	chr1	22289962	22291489	12	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	5	chr1:22259623-22264669
chr1	22259623	22264669	chr1	22299275	22302053	23	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	3	chr1:22259623-22264669
chr1	22259623	22264669	chr1	22323804	22326978	12	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	5	chr1:22259623-22264669
chr1	22259623	22264669	chr1	22334668	22336423	16	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	4	chr1:22259623-22264669
chr1	22259623	22264669	chr1	22350251	22353296	11	chr1	22050000	22440000	176	188	0.936170212765957	164.765957446808	1	HSPG2	6	chr1:22259623-22264669
chr1	201364681	201370081	chr1	202014365	202019138	3	chr1	201970000	202085000	14	416	0.0336538461538462	0.471153846153846	8	LAD1	2	chr1:201364681-201370081
chr1	201364681	201370081	chr1	202025720	202028260	4	chr1	201970000	202085000	14	416	0.0336538461538462	0.471153846153846	8	LAD1	1	chr1:201364681-201370081
chr1	201364681	201370081	chr1	202053373	202056915	4	chr1	201970000	202085000	14	416	0.0336538461538462	0.471153846153846	8	LAD1	1	chr1:201364681-201370081
chr1	201364681	201370081	chr1	202081583	202084392	3	chr1	201970000	202085000	14	416	0.0336538461538462	0.471153846153846	8	LAD1	2	chr1:201364681-201370081
chr1	156083270	156090903	chr1	156097714	156100747	306	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	1	chr1:156083270-156090903
chr1	156071274	156077316	chr1	156083270	156090903	240	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	2	chr1:156071274-156077316
chr1	156055193	156057247	chr1	156083270	156090903	22	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	8	chr1:156055193-156057247
chr1	156060144	156061343	chr1	156083270	156090903	25	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	7	chr1:156060144-156061343
chr1	156083270	156090903	chr1	156150938	156153586	8	chr1	156130000	156225000	14	703	0.0199146514935989	0.278805120910384	3	LMNA	2	chr1:156083270-156090903
chr1	156083270	156090903	chr1	156194505	156196010	6	chr1	156130000	156225000	14	703	0.0199146514935989	0.278805120910384	3	LMNA	3	chr1:156083270-156090903
chr1	156066063	156067759	chr1	156083270	156090903	33	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	5	chr1:156066063-156067759
chr1	156083270	156090903	chr1	156425712	156428759	9	chr1	156345000	156475000	9	703	0.0128022759601707	0.115220483641536	9	LMNA	1	chr1:156083270-156090903
chr1	155971101	155977214	chr1	156083270	156090903	11	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	11	chr1:155971101-155977214
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	RBBP4	1	chr1:33115625-33117763
chr1	234613040	234616000	chr1	234767146	234768320	3	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	8	chr1:234613040-234616000
chr1	234613040	234616000	chr1	234842950	234844209	4	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	7	chr1:234613040-234616000
chr1	234613040	234616000	chr1	234856992	234861900	10	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	3	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235090451	235101280	27	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	1	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235105388	235112272	9	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	4	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235113050	235115575	7	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	5	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235132542	235135358	3	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	8	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235248460	235249641	6	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	6	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235256030	235257962	11	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	2	chr1:234613040-234616000
chr1	234613040	234616000	chr1	235267026	235268886	10	chr1	234690000	235435000	90	172	0.523255813953488	47.093023255814	2	TARBP1	3	chr1:234613040-234616000
chr1	23028375	23032181	chr1	23669669	23672274	3	chr1	22905000	23075000	3	51	0.0588235294117647	0.176470588235294	1	HNRNPR	1	chr1:23028375-23032181
chr1	156055193	156057247	chr1	156468168	156476264	4	chr1	155975000	156105000	12	282	0.0425531914893617	0.51063829787234	15	MEF2D	2	chr1:156055193-156057247
chr1	156071274	156077316	chr1	156468168	156476264	8	chr1	155975000	156105000	12	282	0.0425531914893617	0.51063829787234	15	MEF2D	1	chr1:156071274-156077316
chr1	156425712	156428759	chr1	156468168	156476264	67	chr1	156345000	156475000	199	282	0.705673758865248	140.429078014184	1	MEF2D	1	chr1:156425712-156428759
chr1	156465444	156467578	chr1	156468168	156476264	54	chr1	156345000	156475000	199	282	0.705673758865248	140.429078014184	1	MEF2D	2	chr1:156465444-156467578
chr1	156367733	156369157	chr1	156468168	156476264	14	chr1	156345000	156475000	199	282	0.705673758865248	140.429078014184	1	MEF2D	4	chr1:156367733-156369157
chr1	156421228	156422668	chr1	156468168	156476264	8	chr1	156345000	156475000	199	282	0.705673758865248	140.429078014184	1	MEF2D	6	chr1:156421228-156422668
